@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute controlVar4 numeric
@attribute controlVar5 numeric
@attribute varObjetivo numeric

@data
-100,200,-83.06147,21.17909,106.662188,59.966869,167.004089
-100,200,16.89049,18.646971,135.123881,7.010757,86.151237
-100,200,31.234623,6.944471,51.068522,59.966885,41.195606
-100,200,41.214405,9.887206,12.586398,118.917175,107.499893
-100,200,-5.595259,16.833425,-44.762205,167.308594,239.009399
-100,200,-2.292262,15.626539,-17.662079,160.297791,152.136887
-100,200,-72.634354,21.546047,7.777649,117.135284,193.645615
-100,200,-56.669266,30.024578,86.681879,58.602978,111.563988
-100,200,9.178357,17.028061,73.426844,6.726307,21.463474
-100,200,40.318817,18.41124,54.900851,58.602997,58.33202
-100,200,84.704414,36.757715,-20.334387,115.045563,256.300171
-100,200,-2.132034,24.116852,-17.05627,153.571503,152.247147
-100,200,-4.322429,32.875872,-34.705568,146.845215,199.814896
-100,200,-78.106438,38.424635,6.488081,112.203484,206.039246
-100,200,-155.570938,96.927935,161.547373,56.466526,319.706879
-100,200,42.497993,139.490282,339.983927,6.288651,330.415802
-100,200,96.60257,53.927805,78.646769,56.466541,174.385178
-100,200,77.56852,50.382643,-14.932995,109.310883,229.438126
-100,200,-1.754388,34.964899,-14.035146,140.556564,142.59874
-100,200,-0.677775,35.305658,-6.811796,134.267929,114.578896
-100,200,-51.832481,42.419062,17.547276,105.873299,131.958191
-100,200,-49.602558,19.676426,79.251322,62.872253,99.850441
-100,200,9.901664,18.960598,89.016787,20.632416,51.064903
-100,200,48.625355,18.904922,59.687636,60.307926,77.633987
-100,200,40.779667,18.753803,14.279593,115.154984,97.350182
-100,200,-2.208308,19.883221,-32.083194,154.816895,187.563965
-100,200,-9.951073,9.15272,-93.611585,175.441513,406.586487
-100,200,-128.088058,7.79187,-9.539355,119.84317,348.327972
-100,200,-59.655056,13.09241,96.476984,59.979244,105.661301
-100,200,9.937486,8.912442,99.374842,5.651283,30.028412
-100,200,80.561035,13.548329,84.100199,59.979271,134.10112
-100,200,53.011539,10.236981,15.486716,119.297165,136.14241
-100,200,-1.987331,11.782277,-19.873447,169.790192,182.877487
-100,200,-4.217588,17.918524,-27.512369,164.13887,204.19606
-100,200,-50.817032,15.46051,25.341923,118.128151,124.422119
-100,200,-50.836658,23.422117,90.137484,59.08794,87.392555
-100,200,11.416692,22.399959,114.166872,5.500607,45.680008
-100,200,52.607929,19.473272,71.485056,59.087967,77.629425
-100,200,55.253056,21.77989,13.87542,116.719681,141.781784
-100,200,1.157736,16.221393,11.577333,158.638275,86.180351
-100,200,-0.556132,23.854843,-5.61734,153.137634,133.83165
-100,200,-26.654394,19.938972,37.292563,114.775948,56.785175
-100,200,-73.069122,44.527956,106.119623,57.648388,133.96788
-100,200,8.647716,24.402271,86.477381,5.260156,19.900742
-100,200,43.766918,26.389204,67.495096,57.648411,59.997482
-100,200,32.766304,23.569044,30.040182,112.720596,66.806145
-100,200,0.518972,22.754421,5.189703,153.137634,102.67086
-100,200,-1.758127,39.977865,-17.581317,142.61731,168.273331
-100,200,-65.712845,43.246687,18.08749,110.239723,166.220566
-100,200,-13.835829,27.292059,120.29677,22.751535,65.260742
-100,200,52.539791,26.507902,97.539919,39.575184,86.056534
-100,200,48.133976,23.315264,38.442183,96.115128,83.872124
-100,200,15.686489,22.839168,10.117766,146.350311,88.491249
-100,200,-54.722252,28.944389,-9.722115,132.924957,198.543304
-100,200,-22.178261,9.734506,-21.52664,163.901077,140.271683
-100,200,-61.370056,12.38514,30.62612,118.072487,197.053772
-100,200,-19.528435,58.471567,120.200663,59.61467,208.44754
-100,200,112.853989,73.997957,112.854014,18.284771,180.244995
-100,200,218.71785,108.954515,-45.925203,59.614662,436.118561
-100,200,28.626463,37.621843,-59.514436,112.43148,212.580109
-100,200,-21.622885,24.136066,-21.622877,145.616287,147.047729
-100,200,-12.189337,20.867634,-12.003453,127.331512,94.871979
-100,200,-44.502907,34.839994,25.192906,101.818932,144.540756
-100,200,2.046872,33.074068,39.681334,51.046219,61.657562
-100,200,30.86553,32.038881,30.865542,13.981326,46.049809
-100,200,60.745369,51.578031,-3.597278,51.046204,116.042351
-100,200,19.492371,38.120603,-25.426252,93.133865,112.351738
-100,200,-10.973489,32.16828,-10.973491,113.350197,99.059532
-100,200,-11.298031,35.668966,-11.366524,99.368896,87.633446
-100,200,-19.139721,37.341684,18.600529,82.651337,74.735657
-100,200,0.671503,55.326391,44.81436,42.165611,73.696625
-100,200,36.364056,56.819414,36.364054,9.92771,64.297585
-100,200,42.554821,52.514273,1.276947,42.165604,79.584221
-100,200,15.784385,38.865385,-11.587456,75.311058,68.667
-100,200,-12.655974,50.515451,-12.65602,89.441193,104.970734
-100,200,-10.997653,50.57424,-11.301206,79.513474,84.265541
-100,200,-21.556919,55.644853,20.203148,67.262901,82.558487
-100,200,-31.238861,23.694435,72.459017,78.68573,149.256256
-100,200,29.643621,20.928589,49.287329,47.717583,76.048378
-100,200,135.522568,28.247381,17.534043,56.969723,241.773697
-100,200,55.008362,24.306293,-58.167791,93.394844,193.126816
-100,200,-8.307384,20.661341,-26.614818,122.398972,105.167549
-100,200,-17.518091,8.038881,-32.236097,169.777863,175.42778
-100,200,-62.298756,8.39475,17.119034,119.215446,183.792892
-100,200,-13.083811,15.11524,54.961794,59.875332,68.860329
-100,200,38.210724,21.747446,76.421442,12.271587,68.689011
-100,200,52.334278,15.276632,22.541165,59.875343,79.777031
-100,200,29.718519,13.203227,-9.864991,116.65731,98.12561
-100,200,-16.588928,20.612205,-33.177984,157.506226,180.160263
-100,200,-14.819403,22.808632,-29.482679,145.234619,160.107391
-100,200,-29.287935,19.21637,18.16094,111.47654,93.343834
-100,200,-10.051003,26.529495,50.368712,55.82539,60.132778
-100,200,23.043272,22.651962,46.086569,10.837814,33.136349
-100,200,43.862816,25.205459,22.032603,55.825405,65.21273
-100,200,30.827793,27.286087,-11.545072,106.211067,103.697395
-100,200,-7.693095,28.231794,-15.386189,134.396774,118.528587
-100,200,-11.669055,36.370439,-23.413141,123.55896,135.388779
-100,200,-31.843819,34.294912,18.070635,99.473763,97.692688
-100,200,-9.518653,38.932276,49.562552,50.438599,58.879807
-100,200,30.423697,46.719984,60.847418,9.023865,56.137527
-100,200,40.176815,34.983652,21.811219,50.43861,58.244431
-100,200,34.606693,45.952837,-17.268558,93.700005,122.648491
-100,200,-5.821046,38.895761,-11.642089,114.53511,103.380524
-100,200,-6.545122,43.530249,-13.470936,105.51123,99.396675
-100,200,-34.8372,50.49954,18.644905,87.166733,104.408623
-100,200,-10.460343,18.950479,43.073313,70.479607,52.49118
-100,200,21.51936,19.303972,54.557825,34.442917,51.971291
-100,200,69.349121,20.831566,32.144907,58.079079,112.546951
-100,200,30.464216,18.950821,-3.077897,104.936066,71.696022
-100,200,-8.588672,20.717943,-35.766004,138.442291,155.528763
-100,200,-1.042935,5.091305,-0.055098,172.762238,85.19384
-100,200,-76.925652,7.539152,13.699839,119.605438,218.481583
-100,200,-26.508116,14.180596,71.170573,59.943722,81.127419
-100,200,25.715504,13.000873,77.146563,8.862818,44.601151
-100,200,150.324844,33.706076,58.716627,59.943687,262.066864
-100,200,69.145294,21.733326,-36.699426,118.266121,234.242432
-100,200,-15.225163,19.657675,-45.675707,163.899429,231.161804
-100,200,-31.775091,34.704679,-95.312635,155.036621,381.300842
-100,200,-49.130726,20.273151,18.408291,115.463341,139.79364
-100,200,-13.556857,20.473362,56.565207,57.784595,48.549877
-100,200,31.612583,32.93487,94.837054,8.29872,67.404938
-100,200,54.790737,24.349048,39.165613,57.784569,79.169846
-100,200,32.679596,19.971695,4.423733,112.317917,83.510185
-100,200,-2.269717,21.723633,-6.809181,146.737885,105.637199
-100,200,-11.266326,35.970056,-33.872135,138.439148,183.46286
-100,200,-26.122398,25.830816,23.154774,108.130898,76.995697
-100,200,-32.71822,46.612821,78.173998,54.56778,98.729347
-100,200,23.007366,34.11244,69.022257,7.481468,38.681538
-100,200,56.017326,37.250872,39.417116,54.567745,81.456169
-100,200,45.238033,40.55203,-9.738388,104.108238,135.560089
-100,200,-7.296754,41.404329,-21.890342,130.957687,152.645493
-100,200,-4.202538,39.686033,-13.012824,123.476204,115.611549
-100,200,-37.005157,42.210039,21.790228,99.421333,104.907402
-100,200,-15.818398,18.742027,54.964052,66.2285,52.772533
-100,200,21.206085,19.241144,74.824335,25.827759,54.731232
-100,200,344.228149,33.862917,125.608935,58.670498,647.118958
-100,200,152.292725,26.600672,-107.584013,110.928825,499.465729
-100,200,-17.403433,22.480511,-79.613821,148.674271,306.658295
-100,200,-10.468591,7.225942,-38.777891,174.445862,224.925018
-100,200,-64.023903,5.673436,20.341347,119.767326,177.541245
-100,200,-33.38028,12.244618,81.94533,59.968433,81.451424
-100,200,28.789255,15.152342,115.157061,6.858411,64.348976
-100,200,45.734882,8.310204,50.222304,59.968452,56.162815
-100,200,46.651352,10.655518,4.561495,118.963867,121.093277
-100,200,-10.383041,16.268122,-41.532198,167.587433,232.356506
-100,200,-1.95401,15.060551,-5.862659,160.729004,116.639542
-100,200,-68.252899,20.74583,18.124081,117.256592,184.278427
-100,200,-39.637955,27.095592,87.995562,58.662262,95.687798
-100,200,19.596247,18.515497,78.385035,6.591748,26.48263
-100,200,85.050621,29.718954,61.469076,58.662277,132.121155
-100,200,46.928696,21.950363,4.293048,115.247803,122.182281
-100,200,-6.887509,27.264933,-27.550037,154.137238,187.750824
-100,200,-8.416421,32.584692,-33.727522,147.545486,201.12825
-100,200,-51.543133,30.499676,22.92857,112.511169,138.252167
-100,200,-38.982746,40.09321,87.361475,56.608635,95.126465
-100,200,21.368641,31.32649,85.474612,6.179585,34.978542
-100,200,88.641869,45.725428,62.496172,56.608654,138.626923
-100,200,59.514164,40.398153,-7.876142,109.713348,169.30368
-100,200,-0.372168,29.632528,-1.488676,141.365891,105.589363
-100,200,-6.143794,43.018061,-25.006115,135.186264,171.447906
-100,200,-50.914574,42.620565,24.037829,106.382683,135.960159
-100,200,-41.852425,19.707733,85.570009,64.007164,102.332733
-100,200,21.93417,19.387009,99.672053,20.333788,64.400742
-100,200,71.566505,19.549385,60.827551,59.044956,107.272514
-100,200,42.294044,18.686388,11.619063,114.103058,92.893326
-100,200,2.729672,18.454143,3.648443,155.203705,83.894302
-100,200,-2.911604,5.799769,-11.506576,175.507599,159.482773
-100,200,-61.082626,4.890741,27.493571,119.847694,164.512405
-100,200,-24.123135,8.2364,79.988802,59.979881,49.375839
-100,200,18.374004,7.861835,91.869753,5.570598,23.403015
-100,200,58.909206,9.088076,66.545534,59.979893,75.647858
-100,200,64.696571,11.996343,1.931227,119.317123,172.831985
-100,200,-0.627899,9.439475,-3.139397,169.937057,133.654877
-100,200,-3.892468,16.411701,-17.045484,164.36644,171.396347
-100,200,-47.78297,15.312582,30.964464,118.180687,123.291794
-100,200,-17.91478,15.74583,74.532084,59.113594,35.809139
-100,200,24.576586,24.491651,122.882181,5.426178,54.17004
-100,200,71.651787,22.316767,70.8566,59.113594,99.765701
-100,200,59.774025,22.594412,6.257336,116.809456,152.957047
-100,200,-3.380994,23.057152,-16.905065,158.940231,173.596695
-100,200,0.460828,21.965292,2.28373,153.514038,111.765648
-100,200,-77.701363,33.679582,20.859953,114.915611,201.69574
-100,200,-54.916702,40.81333,107.051882,57.712143,116.929497
-100,200,24.791019,37.144522,123.954874,5.195313,58.028252
-100,200,81.801308,37.271032,74.28911,57.712147,120.565407
-100,200,60.949898,34.614309,5.223722,112.908737,157.317139
-100,200,-1.218713,31.072012,-6.093722,148.318741,140.082458
-100,200,0.599426,31.577684,2.603204,143.123459,108.276855
-100,200,-23.765676,28.448429,40.079176,110.484138,56.925995
-100,200,-53.027279,26.227846,33.111738,111.841621,130.40686
-100,200,-54.76326,29.952591,114.76359,55.574905,121.903275
-100,200,24.171782,24.743549,102.889918,10.990318,45.516304
-100,200,54.472885,23.511303,61.916594,62.572906,68.552567
-100,200,44.096981,23.819364,15.903366,118.473442,101.348061
-50,0,31.694262,8.746324,-32.586229,163.901077,182.109085
-50,0,-23.963062,8.744416,-36.503622,118.07251,131.60463
-50,0,-51.968472,23.506168,-1.245391,59.614643,85.470879
-50,0,-44.157635,25.910511,44.157603,18.284771,64.713974
-50,0,-0.373672,20.409733,45.925894,59.614662,78.733063
-50,0,25.060133,19.96612,19.394409,112.43148,110.189629
-50,0,14.6519,19.256342,-14.651889,145.616302,117.593636
-50,0,30.7873,33.976881,-30.946102,127.331512,178.495361
-50,0,-25.656786,35.727213,-46.234449,101.818939,155.62587
-50,0,-34.525837,28.545092,3.428303,51.046196,54.478065
-50,0,-55.235966,61.282907,55.235995,13.981311,93.124329
-50,0,5.649684,58.306745,68.404978,51.046211,132.41098
-50,0,47.521446,57.530355,25.412638,93.133858,184.725449
-50,0,17.012131,39.414587,-17.012131,113.350197,132.46492
-50,0,17.90609,43.486971,-17.828834,99.368896,121.810181
-50,0,-21.873623,48.022436,-31.268024,82.651344,114.935875
-50,0,-40.701622,50.207941,1.773583,42.165581,69.948227
-50,0,-28.857317,44.057737,28.857313,9.92771,44.466755
-50,0,1.100579,63.556871,51.42784,42.165611,98.996353
-50,0,11.064858,38.21504,15.644318,75.311066,70.505135
-50,0,23.961311,69.73485,-23.961319,89.441193,168.606476
-50,0,23.573967,71.301859,-23.234949,79.513474,147.642532
-50,0,-22.327824,65.052332,-29.133678,67.262917,113.098305
-50,0,-71.254982,22.488714,13.676615,56.969746,97.92231
-50,0,-26.971025,20.394092,43.942133,47.717579,57.107193
-50,0,35.118912,24.324289,78.33552,78.68573,170.135468
-50,0,45.83234,22.002827,6.648852,114.086044,143.469467
-50,0,6.703821,20.340643,-23.407671,122.398972,97.576187
-50,0,25.112602,10.205564,-52.698915,169.777832,239.850403
-50,0,-54.511131,8.952619,-44.772428,119.215492,201.028305
-50,0,-93.129143,28.070516,24.98995,59.875378,142.880646
-50,0,-38.978943,22.285194,77.957888,12.271587,68.78418
-50,0,8.772026,12.665473,48.43136,59.875324,61.865505
-50,0,27.52356,13.76792,17.747612,116.65728,101.354713
-50,0,9.162873,15.413988,-18.325746,157.506241,129.891861
-50,0,11.018304,20.244959,-22.203638,145.234619,137.94545
-50,0,-51.402287,30.18207,-41.766371,111.476578,189.044937
-50,0,-60.046623,33.906229,23.004038,55.825428,88.30101
-50,0,-38.884411,41.661329,77.768847,10.837814,72.779816
-50,0,13.64367,30.02873,55.810084,55.825382,80.647743
-50,0,25.270016,25.962051,17.882925,106.211044,97.551537
-50,0,34.252533,60.103224,-68.505026,134.396774,310.340027
-50,0,19.612604,45.800333,-39.136648,123.55896,194.156326
-50,0,-44.729275,45.170904,-31.544948,99.473785,157.302567
-50,0,-59.438591,49.654062,22.967297,50.438641,88.614182
-50,0,-22.800739,33.761122,45.601507,9.023865,31.167274
-50,0,16.624352,48.736853,60.324686,50.438595,93.726364
-50,0,13.435254,29.84901,18.593411,93.699982,63.700802
-50,0,3.519805,34.983652,-7.039603,114.53511,92.424065
-50,0,17.581385,61.687452,-34.738268,105.51123,179.645004
-50,0,-48.16164,67.531641,-35.378381,87.166756,174.237732
-50,0,-98.094818,22.687403,38.027289,58.07906,141.339874
-50,0,-29.156862,20.831566,77.470431,34.442917,72.972389
-50,0,63.697292,24.025625,103.109682,70.479599,212.183975
-50,0,60.886509,21.576425,5.494137,116.894333,184.170944
-50,0,9.535472,20.907314,-38.606371,138.442291,166.736847
-50,0,90.048759,23.613872,-272.946493,172.762268,946.021484
-50,0,-165.247452,16.641901,-142.876135,119.605408,591.480408
-50,0,-142.672256,31.977102,57.150618,59.943653,222.667343
-50,0,-34.545891,19.182186,103.637217,8.862818,70.220375
-50,0,36.71463,17.58588,82.680857,59.943707,118.232758
-50,0,55.33176,16.761486,16.63082,118.266121,171.027634
-50,0,7.506374,14.254407,-22.519068,163.899429,156.921783
-50,0,23.787081,29.143989,-71.414861,155.036621,308.683624
-50,0,-69.386398,26.62458,-36.220129,115.463341,216.725464
-50,0,-95.458969,40.101545,47.487734,57.784542,142.205032
-50,0,-45.271988,49.325975,135.814814,8.29872,110.087761
-50,0,45.007751,38.461706,92.032511,57.784584,143.424545
-50,0,61.720135,34.779753,15.32379,112.317924,191.391266
-50,0,9.83852,30.80615,-29.515539,146.737869,181.652939
-50,0,23.19907,50.190512,-69.496496,138.439148,301.107269
-50,0,-84.958893,54.524473,-53.724851,108.13089,278.396851
-50,0,-87.403183,54.47291,45.83943,54.567719,130.122559
-50,0,-20.277769,29.472149,60.833311,7.481442,24.141535
-50,0,32.250725,46.234022,77.646776,54.567772,110.930641
-50,0,29.04488,33.425035,22.010062,104.108238,99.344749
-50,0,2.784564,33.733641,-8.353729,130.957687,113.434753
-50,0,1.798426,35.203924,-5.002371,123.476204,95.818321
-50,0,-67.92321,62.665205,-33.240112,99.421333,212.948853
-50,0,-84.489212,20.758068,51.308966,58.670532,113.293571
-50,0,-19.199753,18.839893,66.799006,25.827751,30.9004
-50,0,38.735706,20.288311,77.123545,66.228493,114.751297
-50,0,21.425055,18.585441,21.010529,118.299248,72.288559
-50,0,9.867458,20.973373,-49.4699,148.674286,220.640167
-50,0,9.542449,7.345247,-41.064398,174.445892,228.90303
-50,0,-57.690594,5.108318,-4.083605,119.767357,148.671097
-50,0,-84.597794,15.17276,61.3394,59.968479,113.35276
-50,0,-25.45644,12.8194,101.825793,6.858411,43.866047
-50,0,43.974812,14.746603,92.189547,59.968426,117.836685
-50,0,26.113974,8.377157,29.669226,118.963852,82.465118
-50,0,-0.388067,8.728315,1.552334,167.587433,98.087364
-50,0,8.839006,20.523483,-37.309316,160.729004,214.591827
-50,0,-59.875454,18.649505,-7.544471,117.256607,155.396332
-50,0,-57.172295,21.279695,53.494089,58.662312,65.551407
-50,0,-19.031757,17.838119,76.12707,6.591719,17.716972
-50,0,29.041157,22.805544,77.749316,58.662254,81.794098
-50,0,37.356834,21.335585,26.453093,115.247787,114.937233
-50,0,7.875364,28.450344,-31.501438,154.137238,202.227493
-50,0,4.304428,27.632679,-17.169183,147.545486,153.501175
-50,0,-70.488892,36.256258,-17.773214,112.511177,195.032333
-50,0,-72.482346,38.795458,57.873671,56.608681,92.894257
-50,0,-19.103952,27.476591,76.41585,6.179585,18.342354
-50,0,34.729191,37.653631,83.248682,56.608627,97.914635
-50,0,35.42004,31.478456,27.006916,109.713333,110.105255
-50,0,2.863307,33.867479,-11.453206,141.365891,140.285049
-50,0,4.986525,40.715029,-19.522682,135.186279,160.239716
-50,0,-61.952232,45.898733,-8.276486,106.38269,163.789703
-50,0,-52.446472,18.757645,54.35935,59.044956,52.825077
-50,0,-18.093334,18.618767,80.467135,20.333788,24.822189
-50,0,20.626303,18.599296,66.915377,64.007156,56.605808
-50,0,51.566521,19.549385,19.172764,118.978767,150.083237
-50,0,-1.436299,18.712837,-2.818416,155.203705,103.932907
-50,0,2.117228,5.879942,-13.49777,175.50766,162.882217
-50,0,-53.041161,4.163973,14.116493,119.847679,115.432022
-50,0,-85.259193,12.906885,75.459971,59.9799,106.55249
-50,0,-20.860947,9.602679,104.304323,5.570563,26.353535
-50,0,40.959194,11.313425,94.785181,59.979881,97.12767
-50,0,57.676575,11.807947,27.105984,119.317078,163.279053
-50,0,-0.03273,8.977064,0.163601,169.937042,122.363617
-50,0,4.690238,19.726183,-23.516012,164.36644,192.21846
-50,0,-57.706261,21.946571,8.074543,116.809448,137.096603
-50,0,-57.868698,18.892477,66.193774,59.113609,59.005493
-50,0,-27.931549,28.517506,139.656657,5.426214,62.518654
-50,0,84.969421,36.754553,133.461222,59.113586,202.362228
-50,0,69.57505,26.769775,23.080641,116.809433,199.430252
-50,0,21.813663,45.176805,-109.068273,158.940231,458.316498
-50,0,65.969177,110.241442,-329.382314,153.514038,1131.966919
-50,0,-99.42952,51.693243,-28.593403,112.908722,286.685028
-50,0,-102.110306,44.418882,81.159357,57.712154,139.952881
-50,0,-18.390818,26.264469,91.954203,5.195313,14.431129
-50,0,51.068741,39.105436,103.670084,57.712135,123.864075
-50,0,47.180401,32.124922,30.656233,112.908714,135.155426
-50,0,1.851271,32.147352,-9.25655,148.318741,152.910446
-50,0,-1.427413,33.683298,7.155238,143.123474,98.363815
-50,0,-60.17902,33.291258,-25.999197,127.413673,215.630249
-50,0,-91.654221,31.632818,54.900873,72.94014,128.696106
-50,0,-52.217197,33.886724,134.433695,16.936066,68.829803
-50,0,32.94772,30.943502,115.048044,44.03186,91.920166
-50,0,65.365967,30.505865,45.476565,100.485268,157.561249
-50,0,18.394554,28.357611,-6.789101,147.697891,154.475525
-50,0,30.787943,17.325088,-59.814119,159.71582,243.4823
-50,0,-28.58383,28.798914,-25.719415,108.888191,133.022247
-50,0,-54.325157,32.938116,12.960634,59.295353,105.131447
-50,0,-30.964766,38.350874,61.929529,21.908545,86.143097
-50,0,29.792007,41.534849,62.695193,59.295311,139.119003
-50,0,49.570683,36.228224,6.72451,108.888145,171.901413
-50,0,15.809772,31.133867,-31.61955,137.807236,163.267365
-50,0,17.793077,40.229036,-35.586168,115.898705,161.466599
-50,0,-29.451263,54.630728,-27.033228,84.296684,143.751312
-50,0,-26.162119,29.754341,11.270171,47.37846,51.672173
-50,0,-18.017323,38.241571,36.034621,14.974516,52.210335
-50,0,13.366679,42.777857,37.817591,47.378418,82.170731
-50,0,52.362026,68.678583,6.557081,84.296661,189.461243
-50,0,9.297734,41.314539,-18.595459,100.924202,118.738411
-50,0,21.666565,78.308916,-43.207327,85.949692,192.422806
-50,0,-20.834349,55.696604,-13.982193,64.911743,96.634224
-50,0,-51.457638,82.766641,12.788407,37.004875,113.948532
-50,0,-14.903224,45.670664,29.80646,9.643246,45.060482
-50,0,7.50399,46.506159,28.938286,37.004841,60.466537
-50,0,22.260265,53.524317,8.36382,64.911736,94.986694
-50,0,13.356545,74.411692,-26.713064,76.306458,153.607086
-50,0,8.181235,65.158358,-16.326143,66.6632,100.224159
-50,0,-25.96537,19.829218,-10.271672,94.791031,65.650978
-50,0,-46.626965,21.200363,21.907816,63.23254,75.277252
-50,0,-18.800007,22.519834,65.200022,52.079361,91.010109
-50,0,36.572975,22.610132,50.1975,75.825516,119.401443
-50,0,26.866268,20.215456,0.884318,106.79911,83.504501
-50,0,5.581634,21.232534,-32.326513,116.950172,112.951035
-50,0,3.065137,5.949638,-18.112613,168.917679,115.563324
-50,0,-35.973263,16.62923,-9.948352,116.11618,115.810387
-50,0,-48.425285,17.336578,32.422434,59.848728,79.108223
-50,0,-20.915253,24.281446,83.66099,13.21376,72.421562
-50,0,17.804401,12.770969,42.049914,59.848686,59.355377
-50,0,27.318735,13.414013,10.754853,116.116165,92.994568
-50,0,8.638918,21.094461,-34.555654,155.703903,172.889725
-50,0,4.437318,21.798548,-17.737303,142.490158,113.947464
-50,0,-37.991413,33.712717,-11.899794,104.325691,126.336868
-50,0,-59.757469,40.151926,35.664007,55.185257,103.627335
-50,0,-15.585317,32.404913,62.341265,11.448143,50.114052
-50,0,22.896767,29.587595,46.973879,55.1852,75.002052
-50,0,49.923653,40.252539,4.288446,104.325668,162.475464
-50,0,7.639549,37.334772,-30.558073,131.042023,164.778671
-50,0,1.589985,29.583258,-6.376336,119.593864,78.793701
-50,0,-44.213276,56.980173,-17.91589,90.764114,153.052429
-50,0,-27.4755,31.277079,26.429386,49.198097,41.590927
-50,0,-17.031843,52.908396,68.127375,9.306623,62.414131
-50,0,32.549446,55.071527,56.306807,49.198059,104.768242
-50,0,36.01963,47.182459,8.26593,90.764099,122.848412
-50,0,7.031845,52.908396,-28.127376,110.287231,158.917709
-50,0,7.392086,61.715074,-29.498548,100.980576,153.039566
-50,0,-29.276199,19.067682,0.015122,106.785339,69.92511
-50,0,-46.581871,19.920149,35.578081,61.404991,69.661247
-50,0,-10.757988,19.303299,54.547812,35.987141,41.075958
-50,0,39.758976,20.812612,56.846758,68.143654,106.529655
-50,0,44.617912,20.484501,1.411481,113.273567,132.027512
-50,0,6.893181,21.757574,-51.359445,136.523407,197.036819
-50,0,2.944475,5.868066,-26.438564,172.475357,159.587036
-50,0,-29.151163,9.199859,10.118053,118.13121,72.83522
-50,0,-43.15868,11.378628,44.295653,59.93853,60.10545
-50,0,-14.643915,15.501579,87.864321,9.199046,50.709042
-50,0,38.411903,14.941803,65.738001,59.938564,94.584297
-50,0,25.416342,9.475727,18.604922,118.131248,78.732536
-50,0,5.013083,16.018415,-30.078939,163.276291,175.252914
-50,0,-0.618661,14.772146,3.683708,154.077209,67.718521
-50,0,-56.635696,33.388929,-12.508349,111.773239,169.935226
-50,0,-62.230408,31.113336,51.440947,57.616936,97.605263
-50,0,-10.153615,19.368641,60.921461,8.570682,23.623194
-50,0,38.592487,29.278223,65.886935,57.616955,96.805519
-50,0,53.624187,31.70059,8.037438,111.773277,163.562241
-50,0,4.22139,29.131414,-25.328621,145.5065,162.669617
-50,0,3.37466,34.229933,-20.308241,136.935822,141.148773
-50,0,-39.032532,36.63954,1.983412,103.115448,109.119637
-50,0,-32.574604,28.459228,40.330462,54.192589,41.55825
-50,0,-12.913652,38.906267,77.481554,7.671227,42.982433
-50,0,28.351809,36.146685,57.456629,54.192616,72.542297
-50,0,22.739727,28.557793,19.607678,103.115494,72.14241
-50,0,1.029382,32.500093,-6.176484,129.264603,102.530609
-50,0,0.011374,36.094396,-0.110243,121.593391,78.818871
-50,0,-36.455383,18.95734,6.1888,112.369553,85.163918
-50,0,-72.104584,20.613521,58.311861,60.625427,109.042305
-50,0,-12.457266,19.982906,89.658121,26.456387,57.866562
-50,0,23.907158,18.798771,51.88225,64.600052,56.180248
-50,0,24.555717,18.591549,17.53047,116.241913,70.977051
-50,0,0.830626,19.332271,-16.64512,147.878113,120.880989
-50,0,0.306395,2.82041,-3.394875,174.319351,111.027946
-50,0,-34.772812,8.484275,17.46258,118.917145,78.905884
-50,0,-53.592751,11.158396,60.501868,59.966869,71.237785
-50,0,-8.849478,7.389303,70.795779,7.010757,12.522017
-50,0,40.641193,11.940275,74.549837,59.966854,87.639534
-50,0,41.023956,10.674215,20.582407,118.91716,116.748459
-50,0,0.144834,9.202848,-1.159038,167.308548,105.247063
-50,0,2.888333,20.277788,-23.023483,160.297775,168.46669
-50,0,-55.78598,25.96109,1.555903,115.045525,148.719162
-50,0,-40.318817,18.411238,54.900854,58.602978,47.573582
-50,0,-11.723792,23.1371,93.790316,6.726307,36.145695
-50,0,37.106277,22.720621,71.873286,58.602962,80.589386
-50,0,28.821108,17.9274,25.730822,115.045547,81.697433
-50,0,2.636293,25.327131,-21.090545,153.571503,166.447449
-50,0,-0.387204,25.075594,3.110731,146.845215,89.421349
-50,0,-27.557053,23.930939,22.924671,109.310852,55.214367
-50,0,-34.458584,25.483578,52.428816,56.466515,37.308399
-50,0,-11.274424,33.332846,90.195368,6.288651,34.134834
-50,0,25.125578,27.934091,62.804713,56.466522,53.445499
-50,0,43.814835,34.343168,19.404942,109.310875,126.877167
-50,0,-0.348515,27.815025,2.787998,140.556564,94.325493
-50,0,-0.98976,32.737749,7.869478,134.267929,77.785362
-50,0,-64.470482,19.915035,-2.750698,115.154968,164.493622
-50,0,-65.74762,19.652565,67.414973,60.307888,91.56102
-50,0,-8.589252,18.435657,75.892519,20.632416,20.010948
-50,0,46.194973,19.509399,76.801752,62.872253,97.028587
-50,0,27.14979,18.403843,25.491045,117.673355,72.419373
-50,0,0.776588,19.310558,-17.765951,154.816895,147.014938
-50,0,-1.206272,2.341348,11.328175,175.441513,83.875923
-50,0,-53.897408,10.389003,14.849745,119.29715,128.436111
-50,0,-38.553841,7.128192,65.142824,59.97924,37.013241
-50,0,-10.233143,9.326361,102.331423,5.651318,24.289532
